escenario;avg. trip duration [s]
escenario 3;223.61
escenario 3;223.62
escenario 3;223.62
escenario 3;223.57
escenario 3;223.57
escenario 3;223.55
escenario 3;223.56
escenario 3;223.55
escenario 3;223.47
escenario 3;223.47
escenario 3;223.42
escenario 3;223.47
escenario 3;223.40
escenario 3;223.36
escenario 3;223.36
escenario 3;223.36
escenario 3;223.36
escenario 3;223.36
escenario 3;223.24
escenario 3;223.59
escenario 3;223.58
escenario 3;223.57
escenario 3;223.53
escenario 3;223.44
escenario 3;223.43
escenario 3;223.43
escenario 3;223.41
escenario 3;223.41
escenario 3;223.39
escenario 3;223.39
escenario 3;223.37
escenario 3;223.33
escenario 3;223.33
escenario 3;223.32
escenario 3;223.30
escenario 3;223.29
escenario 3;223.27
escenario 3;223.58
escenario 3;223.54
escenario 3;223.52
escenario 3;223.46
escenario 3;223.46
escenario 3;223.46
escenario 3;223.80
escenario 3;223.72
escenario 3;224.18
escenario 3;224.50
escenario 3;224.44
escenario 3;224.43
escenario 3;224.40
escenario 3;224.57
escenario 3;224.57
escenario 3;224.57
escenario 3;224.57
escenario 3;224.55
escenario 3;224.55
escenario 3;224.52
escenario 3;224.45
escenario 3;224.44
escenario 3;224.41
escenario 3;224.41
escenario 3;224.41
escenario 3;225.01
escenario 3;225.09
escenario 3;225.07
escenario 3;225.03
escenario 3;225.03
escenario 3;225.05
escenario 3;225.03
escenario 3;225.03
escenario 3;225.03
escenario 3;225.04
escenario 3;225.04
escenario 3;225.01
escenario 3;225.01
escenario 3;225.01
escenario 3;224.97
escenario 3;224.96
escenario 3;224.95
escenario 3;224.92
escenario 3;224.92
escenario 3;224.92
escenario 3;224.92
escenario 3;224.90
escenario 3;224.89
escenario 3;224.89
escenario 3;224.89
escenario 3;224.89
escenario 3;224.90
escenario 3;224.89
escenario 3;224.90
escenario 3;224.90
escenario 3;224.91
escenario 3;224.88
escenario 3;224.88
escenario 3;224.87
escenario 3;224.89
escenario 3;224.89
escenario 3;224.89
escenario 3;224.88
escenario 3;224.88
escenario 3;224.88
escenario 3;224.88
escenario 3;224.88
escenario 3;224.88
escenario 3;224.88
escenario 3;224.87
escenario 3;224.87
escenario 3;224.83
escenario 3;224.83
escenario 3;224.83
escenario 3;224.84
escenario 3;224.83
escenario 3;224.85
escenario 3;224.83
escenario 3;224.82
escenario 3;225.04
escenario 3;225.01
escenario 3;224.99
escenario 3;224.99
escenario 3;224.99
escenario 3;225.04
escenario 3;225.04
escenario 3;225.03
escenario 3;225.03
escenario 3;225.03
escenario 3;225.01
escenario 3;225.01
escenario 3;225.01
escenario 3;225.03
